Region,State,Sector,Type,Plant / Project name,Unit / Phase name,GEM unit/phase ID,Status,units combined,DGR plant name,DGR unit,Notes
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase II Unit 4,G100000107105,,,MUNDRA TPS-I & II,Unit 4,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase III Unit 5,G100000107106,,,MUNDRA TPS-I & II,Unit 5,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase III Unit 6,G100000107107,,,MUNDRA TPS-I & II,Unit 6,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 7,G100000107108,,,MUNDRA TPS-III,Unit 7,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 8,G100000107109,,,MUNDRA TPS-III,Unit 8,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 9,G100000107110,,,MUNDRA TPS-III,Unit 9,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase I Unit 1,G100000107102,,,MUNDRA TPS,Unit 1,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase I Unit 2,G100000107103,,,MUNDRA TPS,Unit 2,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase II Unit 3,G100000107104,,,MUNDRA TPS,Unit 3,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase II Unit 4,G100000107105,,,MUNDRA TPS,Unit 4,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase III Unit 5,G100000107106,,,MUNDRA TPS,Unit 5,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase III Unit 6,G100000107107,,,MUNDRA TPS,Unit 6,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 7,G100000107108,,,MUNDRA TPS,Unit 7,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 8,G100000107109,,,MUNDRA TPS,Unit 8,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 9,G100000107110,,,MUNDRA TPS,Unit 9,
WR,Gujarat,Private,coal,Tata Mundra Ultra Mega Power Project,Unit 1,G100000109982,,,MUNDRA UMTPP,Unit 1,
WR,Gujarat,Private,coal,Tata Mundra Ultra Mega Power Project,Unit 2,G100000109983,,,MUNDRA UMTPP,Unit 2,
WR,Gujarat,Private,coal,Tata Mundra Ultra Mega Power Project,Unit 3,G100000109984,,,MUNDRA UMTPP,Unit 3,
WR,Gujarat,Private,coal,Tata Mundra Ultra Mega Power Project,Unit 4,G100000109985,,,MUNDRA UMTPP,Unit 4,
WR,Gujarat,Private,coal,Tata Mundra Ultra Mega Power Project,Unit 5,G100000109986,,,MUNDRA UMTPP,Unit 5,
SR,Tamil Nadu,Private,coal,Mutiara Coastal Energen Thermal Power Plant,Unit 1,G100000107136,,,MUTHIARA TPP,Unit 1,
SR,Tamil Nadu,Private,coal,Mutiara Coastal Energen Thermal Power Plant,Unit 2,G100000107137,,,MUTHIARA TPP,Unit 2,
ER,Bihar,Central,coal,Muzaffarpur power station,Unit 3,G100000107144,,,MUZAFFARPUR TPS,Unit 3,
ER,Bihar,Central,coal,Muzaffarpur power station,Unit 4,G100000107145,,,MUZAFFARPUR TPS,Unit 4,
ER,Bihar,Central,coal,Muzaffarpur power station,Unit 1,G100000107142,,,MUZAFFARPUR TPS,Unit 1,
ER,Bihar,Central,coal,Muzaffarpur power station,Unit 2,G100000107143,,,MUZAFFARPUR TPS,Unit 2,
ER,Bihar,Central,coal,Nabinagar Thermal Power Project,Unit 1,G100000107161,,,NABI NAGAR TPP,Unit 1,
ER,Bihar,Central,coal,Nabinagar Thermal Power Project,Unit 2,G100000107162,,,NABI NAGAR TPP,Unit 2,
ER,Bihar,Central,coal,Nabinagar Thermal Power Project,Unit 3,G100000107163,,,NABI NAGAR TPP,Unit 3,
ER,Bihar,Central,coal,Nabinagar Thermal Power Project,Unit 4,G100000107164,,,NABI NAGAR TPP,Unit 4,
ER,Bihar,Central,coal,Nabinagar Super Thermal Power Project,Unit 1,G100000107158,,,NABINAGAR STPP,Unit 1,
ER,Bihar,Central,coal,Nabinagar Super Thermal Power Project,Unit 2,G100000107159,,,NABINAGAR STPP,Unit 2,
ER,Bihar,Central,coal,Nabinagar Super Thermal Power Project,Unit 3,G100000107160,,,NABINAGAR STPP,Unit 3,
ER,Bihar,Central,coal,Nabinagar Thermal Power Project,Unit 1,G100000107161,,,NABINAGAR TPP,Unit 1,
ER,Bihar,Central,coal,Nabinagar Thermal Power Project,Unit 2,G100000107162,,,NABINAGAR TPP,Unit 2,
ER,Bihar,Central,coal,Nabinagar Thermal Power Project,Unit 3,G100000107163,,,NABINAGAR TPP,Unit 3,
ER,Bihar,Central,coal,Nabinagar Thermal Power Project,Unit 4,G100000107164,,,NABINAGAR TPP,Unit 4,
NER,Assam,State,oil/gas,Namrup power station,1,G100000401489,,,NAMRUP CCPP,,
NR,Uttar Pradesh,Central,nuclear,Narora nuclear power plant,1,G100000500528,,,NARORA  A.P.S.,Unit 1,
NR,Uttar Pradesh,Central,nuclear,Narora nuclear power plant,2,G100000500529,,,NARORA  A.P.S.,Unit 2,
WR,Maharashtra,Private,coal,Nasik RattanIndia Thermal Power Project,Phase I Unit 1,G100000107296,,,NASIK (P) TPS,Unit 1,
WR,Maharashtra,Private,coal,Nasik RattanIndia Thermal Power Project,Phase I Unit 2,G100000107297,,,NASIK (P) TPS,Unit 2,
WR,Maharashtra,Private,coal,Nasik RattanIndia Thermal Power Project,Phase I Unit 3,G100000107298,,,NASIK (P) TPS,Unit 3,
WR,Maharashtra,Private,coal,Nasik RattanIndia Thermal Power Project,Phase I Unit 4,G100000107299,,,NASIK (P) TPS,Unit 4,
WR,Maharashtra,Private,coal,Nasik RattanIndia Thermal Power Project,Phase I Unit 5,G100000107300,,,NASIK (P) TPS,Unit 5,
WR,Maharashtra,State,coal,Nasik MAHAGENCO Thermal Power Station,Unit 3,G100000107292,,,NASIK TPS,Unit 3,
WR,Maharashtra,State,coal,Nasik MAHAGENCO Thermal Power Station,Unit 4,G100000107293,,,NASIK TPS,Unit 4,
WR,Maharashtra,State,coal,Nasik MAHAGENCO Thermal Power Station,Unit 5,G100000107294,,,NASIK TPS,Unit 5,
WR,Chhatisgarh,Private,coal,Raigarh TRN Power Project,Unit 1,G100000108438,,,NAWAPARA TPP,Unit 1,
WR,Chhatisgarh,Private,coal,Raigarh TRN Power Project,Unit 2,G100000108439,,,NAWAPARA TPP,Unit 2,
ER,Bihar,Central,coal,Nabinagar Super Thermal Power Project,Unit 1,G100000107158,,,NEW NABI NAGAR TPP,Unit 1,
ER,Bihar,Central,coal,Nabinagar Super Thermal Power Project,Unit 2,G100000107159,,,NEW NABI NAGAR TPP,Unit 2,
ER,Bihar,Central,coal,Nabinagar Super Thermal Power Project,Unit 3,G100000107160,,,NEW NABI NAGAR TPP,Unit 3,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 10,G100000107387,,,NEYVELI ( EXT) TPS,Unit 1,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 11,G100000107388,,,NEYVELI ( EXT) TPS,Unit 2,
SR,Tamil Nadu,Central,coal,New Neyveli Thermal Power Station,Unit 1,G100000107380,,,NEYVELI NEW TPP,Unit 1,
SR,Tamil Nadu,Central,coal,New Neyveli Thermal Power Station,Unit 2,G100000107381,,,NEYVELI NEW TPP,Unit 2,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 1,G100000107386,,,NEYVELI TPS- I,Unit 1,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 2,G100000107389,,,NEYVELI TPS- I,Unit 2,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 3,G100000107390,,,NEYVELI TPS- I,Unit 3,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 4,G100000107391,,,NEYVELI TPS- I,Unit 4,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 5,G100000107392,,,NEYVELI TPS- I,Unit 5,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 6,G100000107393,,,NEYVELI TPS- I,Unit 6,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 7,G100000107394,,,NEYVELI TPS- I,Unit 7,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 8,G100000107395,,,NEYVELI TPS- I,Unit 8,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 9,G100000107396,,,NEYVELI TPS- I,Unit 9,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 1,G100000107386,,,NEYVELI TPS-I,Unit 1,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 2,G100000107389,,,NEYVELI TPS-I,Unit 2,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 3,G100000107390,,,NEYVELI TPS-I,Unit 3,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 4,G100000107391,,,NEYVELI TPS-I,Unit 4,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 5,G100000107392,,,NEYVELI TPS-I,Unit 5,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 6,G100000107393,,,NEYVELI TPS-I,Unit 6,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 7,G100000107394,,,NEYVELI TPS-I,Unit 7,
SR,Tamil Nadu,Central,coal,Neyveli Thermal Power Station I,Unit 8,G100000107395,,,NEYVELI TPS-I,Unit 8,
